step,train_loss,book_val_loss,dialogue_val_loss,combined_val_loss,lr,grad_norm
1,1.310206651687622,1.5060546342283487,2.251933127641678,1.692524257581681,1.0000000000000001e-07,0.25720053911209106
500,1.431767463684082,1.5303821619600058,1.3879078533500433,1.4947635848075151,5e-05,0.6887576580047607
1000,1.378151535987854,1.5557919200509787,1.0781009495258331,1.4363691774196923,0.0001,0.3373071849346161
1500,1.3718944787979126,1.5582323875278234,0.9256784096360207,1.4000938930548728,9.997687972903096e-05,0.8929603099822998
2000,1.3805887699127197,1.5623110216110945,0.8025561682879925,1.372372308280319,9.990754267376514e-05,0.34492751955986023
2500,1.3661155700683594,1.5536154750734568,0.7505964087322354,1.3528607084881514,9.979206008271392e-05,0.2919459640979767
3000,1.3642394542694092,1.563281862065196,0.6755049554631114,1.3413376354146749,9.963055062204608e-05,0.3844335973262787
3500,0.6662584543228149,1.5462983567267656,0.6408129166811705,1.3199269967153668,9.942318025365026e-05,0.31571295857429504
4000,1.3833692073822021,1.5450949799269438,0.6011201934888959,1.3091012833174318,9.917016206459795e-05,0.3492507338523865
4500,1.4086816310882568,1.557909907773137,0.5695636691525578,1.3108233481179923,9.887175604818206e-05,0.3984626233577728
5000,1.3727662563323975,1.5388220380991697,0.5686912136152387,1.296289331978187,9.852826883675633e-05,0.3240708112716675
5500,1.4327187538146973,1.5408661421388388,0.5461125755682588,1.2921777504961938,9.814005338664973e-05,0.35107141733169556
6000,1.4144277572631836,1.5588768757879734,0.508159683085978,1.2961975776124746,9.770750861548009e-05,0.3761511743068695
6500,1.2920212745666504,1.5540235936641693,0.5023428625427186,1.2911034108838066,9.723107899223921e-05,0.28954261541366577
7000,0.5205627679824829,1.5489918105304241,0.48579844599589705,1.2831934693967924,9.671125408057098e-05,0.6015827655792236
7500,1.3959027528762817,1.5433866493403912,0.4628953938372433,1.2732638354646042,9.614856803571157e-05,0.3177865743637085
8000,1.422243356704712,1.5402560830116272,0.44510224321857095,1.2664676230633631,9.554359905560886e-05,0.36732617020606995
8500,0.49234023690223694,1.5499235764145851,0.43846853263676167,1.2720598154701293,9.489696878678501e-05,0.34217795729637146
9000,1.3726460933685303,1.550412394106388,0.4168389053083956,1.26701902190689,9.420934168555252e-05,0.40139952301979065
9500,1.3833534717559814,1.5359601117670536,0.4126746444962919,1.2551387449493632,9.348142433524059e-05,0.33289793133735657
10000,0.4343854784965515,1.551454707980156,0.4019066272303462,1.2640676877927035,9.271396472013283e-05,0.4383428990840912
10500,1.3703081607818604,1.5432756729424,0.40001338021829724,1.2574600997613743,9.190775145686302e-05,0.28352347016334534
11000,1.3846335411071777,1.552589314058423,0.3879809812642634,1.2614372308598831,9.106361298405805e-05,0.3189716041088104
11500,1.4274070262908936,1.540415357798338,0.3872740645892918,1.2521300344960764,9.018241671106135e-05,0.3809601962566376
12000,1.32279372215271,1.5472911298274994,0.3838436366058886,1.2564292565220967,8.926506812661105e-05,0.3162744343280792
12500,1.3761985301971436,1.5317857414484024,0.3705961457453668,1.2414883425226435,8.83125098683892e-05,0.33300989866256714
13000,1.3488863706588745,1.5255109500139952,0.36288978811353445,1.23485565953888,8.732572075439774e-05,0.3807394504547119
13500,0.40096086263656616,1.5483575854450464,0.36501406831666827,1.2525217061629519,8.630571477715689e-05,0.469044029712677
14000,1.3430616855621338,1.557907996699214,0.35477318288758397,1.2571242932463065,8.525354006175926e-05,0.2993623912334442
14500,1.3592374324798584,1.54921187274158,0.3445632727816701,1.2480497227516025,8.417027778885049e-05,0.382295697927475
15000,0.3790554404258728,1.5340547673404217,0.3428948153741658,1.2362647793488577,8.305704108364301e-05,0.2318287044763565
15500,1.3135650157928467,1.5316570196300745,0.3513699695467949,1.2365852571092546,8.191497387210472e-05,0.3204641342163086
16000,0.3656626343727112,1.5401897355914116,0.3364040367305279,1.2392433108761907,8.074524970549764e-05,0.3140275776386261
16500,1.3364487886428833,1.5426422115415335,0.3319199364632368,1.2399616427719593,7.954907055447469e-05,0.4769193232059479
17000,1.3244796991348267,1.530824702233076,0.330329189542681,1.2307008240604773,7.832766557397364e-05,0.3787460923194885
17500,1.3272020816802979,1.5311073381453753,0.32488477788865566,1.2295516980811954,7.708228984017721e-05,0.3744310736656189
18000,1.3694493770599365,1.534690385684371,0.3190953559242189,1.230791628244333,7.58142230608376e-05,0.38329747319221497
18500,1.3481593132019043,1.5319997668266296,0.32120994525030255,1.2293023114325479,7.452476826029012e-05,0.30156636238098145
19000,1.3349924087524414,1.54289854131639,0.32029069773852825,1.2372465804219246,7.321525044050772e-05,0.406255304813385
19500,1.40290105342865,1.5350208170711994,0.31456154584884644,1.2299059992656112,7.188701521957184e-05,0.45143842697143555
20000,1.4306423664093018,1.5314052104949951,0.3120928299613297,1.2265771153615788,7.054142744895885e-05,0.3240206241607666
20500,0.34544479846954346,1.53144933283329,0.30983796156942844,1.2260464900173247,6.917986981106295e-05,0.19751401245594025
21000,1.3305423259735107,1.5300751235336065,0.30721225356683135,1.2243594060419127,6.780374139839647e-05,0.2853260934352875
21500,1.3855208158493042,1.5381961688399315,0.3026372566819191,1.2293064408004284,6.641445627592783e-05,0.3230576813220978
22000,1.3202793598175049,1.5433867946267128,0.31262648571282625,1.2356967173982412,6.501344202803415e-05,0.3027757704257965
22500,1.3684048652648926,1.5344550292938948,0.3050131117925048,1.2270945499185473,6.360213829156176e-05,0.36055973172187805
23000,1.3479111194610596,1.5213805977255106,0.29689106112346053,1.215258213574998,6.218199527650208e-05,0.36428260803222656
23500,1.4067134857177734,1.5472131371498108,0.2994180708192289,1.2352643705671653,6.075447227580278e-05,0.3026333153247833
24000,0.3302532732486725,1.5315957739949226,0.2965004267171025,1.2228219371754676,5.932103616584568e-05,0.45238059759140015
24500,0.32376837730407715,1.5344797745347023,0.2919213781133294,1.223840175429359,5.788315989913209e-05,0.3122808039188385
25000,1.3873234987258911,1.5351487528532743,0.29437302704900503,1.224954821402207,5.64423209907245e-05,0.3321046531200409
25500,1.3901021480560303,1.529599990695715,0.29732524091377854,1.2215313032502308,5.5e-05,0.3470992147922516
26000,1.398036241531372,1.5254330150783062,0.29104511719197035,1.2168360406067222,5.355767900927552e-05,0.4263300597667694
26500,1.3427603244781494,1.529349509626627,0.29165047919377685,1.2199247520184144,5.211684010086793e-05,0.2932348847389221
27000,1.3315948247909546,1.5296364054083824,0.2863267851062119,1.2188090003328398,5.0678963834154326e-05,0.3797817826271057
27500,0.317496120929718,1.539585780352354,0.28370321402326226,1.225615138770081,4.924552772419723e-05,0.39213111996650696
28000,0.3024379312992096,1.5356329809874296,0.28838604828342795,1.2238212478114292,4.781800472349795e-05,0.44689396023750305
